Date,half,Team,Opponent,timeRemaining,playerID,makeMiss,xint,yint,distance,x,y
2/7/2017,1,Penn,Princeton,1215,24,0,-3,1,3.16227766,-2.605125177,0.99407609
2/7/2017,1,Princeton,Penn,1207,10,0,1,24,24.0208243,1.178190314,23.6814794
2/7/2017,1,Penn,Princeton,1130,5,0,-16,15,21.9317122,-16.26873768,15.21853921
2/7/2017,1,Princeton,Penn,1031,25,0,3,1,3.16227766,2.79925523,0.862772048
2/7/2017,1,Penn,Princeton,1015,21,0,-3,24,24.18677324,-2.745958797,23.90942613
2/7/2017,1,Princeton,Penn,950,35,1,2,0,2,2.399333701,0.090077155
2/7/2017,1,Princeton,Penn,914,10,1,-4,23,23.34523506,-3.725973376,22.63613245
2/7/2017,1,Penn,Princeton,854,11,0,3,5,5.830951895,2.910288099,4.896601943
2/7/2017,1,Princeton,Penn,817,12,1,-2,5,5.385164807,-1.609627478,5.334129128
2/7/2017,1,Princeton,Penn,718,5,1,-2,22,22.09072203,-1.930362407,21.61706889
2/7/2017,1,Penn,Princeton,700,5,0,-3,0,3,-3.47403593,0.450174403
2/7/2017,1,Princeton,Penn,619,5,0,-22,4,22.36067977,-21.81902164,4.44248851
2/7/2017,1,Penn,Princeton,610,14,0,-21,9,22.84731932,-21.46941001,8.685486231
2/7/2017,1,Penn,Princeton,604,0,1,-2,0,2,-1.921938904,0.394784636
2/7/2017,1,Princeton,Penn,538,3,1,-1,24,24.0208243,-0.510526454,23.82163427
2/7/2017,1,Penn,Princeton,514,14,1,-3,24,24.18677324,-2.982529592,23.83389914
2/7/2017,1,Princeton,Penn,500,25,0,-22,7,23.08679276,-22.39860825,7.493152229
2/7/2017,1,Princeton,Penn,442,10,1,19,19,26.87005769,18.97182487,18.5419728
2/7/2017,1,Penn,Princeton,339,24,0,18,11,21.09502311,17.68317275,11.12889444
2/7/2017,1,Penn,Princeton,337,21,1,0,2,2,0.495565981,1.688474576
2/7/2017,1,Princeton,Penn,317,10,1,23,5,23.53720459,23.2953555,5.075558267
2/7/2017,1,Penn,Princeton,256,4,1,0,15,15,-0.352502392,15.06291694
2/7/2017,1,Princeton,Penn,238,13,1,-4,21,21.37755833,-4.086527508,20.79783036
2/7/2017,1,Penn,Princeton,223,0,0,2,5,5.385164807,2.004373468,5.026874593
2/7/2017,1,Princeton,Penn,209,13,0,11,19,21.9544984,11.32641566,18.67783477
2/7/2017,1,Penn,Princeton,146,21,1,3,0,3,2.81104399,0.10630766
2/7/2017,1,Princeton,Penn,130,12,2,-4,2,4.472135955,-3.832483,2.062492616
2/7/2017,1,Penn,Princeton,110,4,1,-2,0,2,-2.043281648,0.43989566
2/7/2017,1,Princeton,Penn,45,12,1,23,5,23.53720459,23.14894482,4.504778099
2/7/2017,1,Penn,Princeton,27,14,1,-3,21,21.21320344,-3.01870337,21.40608506
2/7/2017,1,Princeton,Penn,1,3,0,3,0,3,2.895678584,-0.443646075
2/7/2017,2,Princeton,Penn,1943,3,0,-22,4,22.36067977,-22.3761331,3.551537907
2/7/2017,2,Penn,Princeton,1936,4,0,-4,0,4,-3.642776906,-0.130742983
2/7/2017,2,Penn,Princeton,1924,4,0,-3,1,3.16227766,-3.086096064,1.119988102
2/7/2017,2,Princeton,Penn,1913,25,0,-22,3,22.20360331,-21.70721972,2.551194854
2/7/2017,2,Penn,Princeton,1831,25,0,-6,0,6,-5.641052057,-0.366973663
2/7/2017,2,Princeton,Penn,1813,12,1,0,6,6,-0.127014781,5.679236121
2/7/2017,2,Penn,Princeton,1754,24,0,-4,1,4.123105626,-3.705964877,0.852290735
2/7/2017,2,Princeton,Penn,1744,13,0,-5,21,21.58703314,-5.162581297,20.73315024
2/7/2017,2,Penn,Princeton,1724,25,0,4,1,4.123105626,4.248269374,0.720764246
2/7/2017,2,Penn,Princeton,1723,25,1,0,0,0,-0.298903001,0.165744123
2/7/2017,2,Penn,Princeton,1650,25,1,-4,2,4.472135955,-4.222050515,2.264901569
2/7/2017,2,Princeton,Penn,1626,10,0,-7,23,24.04163056,-7.349196748,22.94188091
2/7/2017,2,Princeton,Penn,1612,3,0,20,10,22.36067977,20.31497815,9.538130735
2/7/2017,2,Princeton,Penn,1547,10,1,-2,22,22.09072203,-1.875524824,21.5796981
2/7/2017,2,Penn,Princeton,1529,25,2,-5,2,5.385164807,-5.227214768,2.118200186
2/7/2017,2,Princeton,Penn,1448,25,0,0,3,3,-0.274844593,2.528890631
2/7/2017,2,Penn,Princeton,1434,14,0,-16,16,22.627417,-16.44867276,16.28510082
2/7/2017,2,Princeton,Penn,1410,10,1,1,23,23.02172887,0.644156473,23.0191888
2/7/2017,2,Penn,Princeton,1351,25,0,-5,2,5.385164807,-5.385513181,1.535833503
2/7/2017,2,Princeton,Penn,1329,10,0,3,2,3.605551275,2.997765861,2.459050234
2/7/2017,2,Princeton,Penn,1324,5,1,3,23,23.19482701,3.147580128,22.5847843
2/7/2017,2,Penn,Princeton,1234,14,0,-10,1,10.04987562,-10.40004558,1.235762367
2/7/2017,2,Penn,Princeton,1230,5,1,3,0,3,3.109413047,0.379143014
2/7/2017,2,Penn,Princeton,1150,0,0,-4,5,6.403124237,-4.459628699,5.213371598
2/7/2017,2,Princeton,Penn,1119,10,0,21,0,21,20.95058427,-0.071345623
2/7/2017,2,Princeton,Penn,1101,3,0,-2,6,6.32455532,-2.358975862,5.640449864
2/7/2017,2,Princeton,Penn,1027,3,1,20,7,21.1896201,20.22566417,6.827603135
2/7/2017,2,Princeton,Penn,949,12,2,3,1,3.16227766,3.441073631,0.786304874
2/7/2017,2,Penn,Princeton,933,4,1,12,21,24.18677324,12.13538096,20.93124464
2/7/2017,2,Princeton,Penn,905,12,1,1,9,9.055385138,1.418888702,8.641436436
2/7/2017,2,Princeton,Penn,833,25,0,3,1,3.16227766,2.913551664,1.043031054
2/7/2017,2,Penn,Princeton,819,4,1,3,0,3,2.762796969,-0.313826825
2/7/2017,2,Princeton,Penn,753,35,0,-22,5,22.56102835,-21.87894619,5.021344322
2/7/2017,2,Penn,Princeton,735,11,0,8,2,8.246211251,8.142108683,2.12482725
2/7/2017,2,Princeton,Penn,704,10,1,-16,10,18.86796226,-16.17284115,10.31106069
2/7/2017,2,Penn,Princeton,650,11,2,-5,5,7.071067812,-5.342114379,4.747654754
2/7/2017,2,Princeton,Penn,625,10,0,-6,24,24.73863375,-5.645642039,23.53165216
2/7/2017,2,Penn,Princeton,610,3,0,0,11,11,0.498915462,10.8026466
2/7/2017,2,Penn,Princeton,609,0,2,0,3,3,-0.283643568,3.482146032
2/7/2017,2,Princeton,Penn,527,5,0,-6,3,6.708203932,-6.185779928,2.951190326
2/7/2017,2,Penn,Princeton,518,25,1,-3,0,3,-3.084607666,-0.334830737
2/7/2017,2,Penn,Princeton,408,4,0,-3,0,3,-2.896334197,-0.445857032
2/7/2017,2,Penn,Princeton,355,14,0,-16,12,20,-16.26787326,11.73100317
2/7/2017,2,Princeton,Penn,321,12,0,23,4,23.34523506,23.08024955,3.537437339
2/7/2017,2,Princeton,Penn,252,35,1,17,14,22.02271555,16.90777468,14.0495597
2/7/2017,2,Penn,Princeton,228,4,0,23,5,23.53720459,22.62075664,5.169498996
2/7/2017,2,Princeton,Penn,155,12,0,22,3,22.20360331,22.33684713,2.799463418
2/7/2017,2,Penn,Princeton,142,14,2,-12,21,24.18677324,-11.94675912,20.63899566
2/7/2017,2,Penn,Princeton,57,44,1,-6,12,13.41640786,-5.795366002,11.77000679
2/7/2017,2,Princeton,Penn,35,34,1,0,5,5,0.391173658,4.803415002
2/7/2017,2,Penn,Princeton,26,12,1,-11,11,15.55634919,-10.68139305,11.256579
2/11/2017,1,Columbia,Princeton,1944,22,1,18,16,24.08318916,17.81877724,16.04842218
2/11/2017,1,Princeton,Columbia,1911,10,0,-12,3,12.36931688,-12.46539825,3.41538765
2/11/2017,1,Columbia,Princeton,1845,22,2,1,5,5.099019514,0.993264399,4.578906769
2/11/2017,1,Columbia,Princeton,1805,33,1,3,0,3,2.647422391,0.353620659
2/11/2017,1,Princeton,Columbia,1740,10,0,-22,3,22.20360331,-22.32470515,3.476103888
2/11/2017,1,Columbia,Princeton,1714,12,0,5,17,17.72004515,5.171584888,16.59461176
2/11/2017,1,Princeton,Columbia,1701,12,1,-1,10,10.04987562,-1.143102452,9.687077909
2/11/2017,1,Columbia,Princeton,1636,22,0,7,16,17.4642492,6.909662052,16.15956616
2/11/2017,1,Princeton,Columbia,1619,10,1,2,0,2,1.88350037,-0.171526275
2/11/2017,1,Columbia,Princeton,1554,33,1,-4,1,4.123105626,-4.053941885,1.333164267
2/11/2017,1,Columbia,Princeton,1509,12,0,0,8,8,-0.182415845,7.584336044
2/11/2017,1,Princeton,Columbia,1455,3,0,17,14,22.02271555,17.46677543,14.20577717
2/11/2017,1,Columbia,Princeton,1423,10,0,-6,2,6.32455532,-6.088051545,1.574105028
2/11/2017,1,Princeton,Columbia,1355,13,1,-11,0,11,-11.28643403,0.209604875
2/11/2017,1,Columbia,Princeton,1328,1,0,-7,0,7,-7.432560046,-0.470130824
2/11/2017,1,Princeton,Columbia,1314,5,1,16,15,21.9317122,15.52613062,15.45074221
2/11/2017,1,Columbia,Princeton,1248,10,1,-13,19,23.02172887,-13.20538091,18.69292801
2/11/2017,1,Columbia,Princeton,1222,12,0,14,10,17.20465053,14.43080611,10.30083792
2/11/2017,1,Columbia,Princeton,1214,12,1,1,22,22.02271555,1.008970607,22.08576946
2/11/2017,1,Princeton,Columbia,1155,12,0,-8,11,13.60147051,-8.250047458,11.08316474
2/11/2017,1,Princeton,Columbia,1120,25,1,10,19,21.47091055,10.40075377,18.66125412
2/11/2017,1,Princeton,Columbia,1100,25,1,2,1,2.236067977,2.362199986,0.936263026
2/11/2017,1,Princeton,Columbia,937,25,0,15,5,15.8113883,15.19051009,5.212538756
2/11/2017,1,Columbia,Princeton,903,12,0,-7,25,25.96150997,-7.45619191,24.74526369
2/11/2017,1,Princeton,Columbia,854,5,1,8,21,22.47220505,7.838670144,20.71379929
2/11/2017,1,Columbia,Princeton,821,22,0,-20,10,22.36067977,-19.8276693,9.860548895
2/11/2017,1,Princeton,Columbia,800,25,0,-3,0,3,-3.323516933,-0.17320282
2/11/2017,1,Princeton,Columbia,750,12,1,-3,1,3.16227766,-2.756803679,0.673731563
2/11/2017,1,Columbia,Princeton,730,12,1,2,1,2.236067977,1.560143981,0.595302124
2/11/2017,1,Princeton,Columbia,711,3,2,5,1,5.099019514,5.467608574,0.627360497
2/11/2017,1,Columbia,Princeton,650,1,0,3,3,4.242640687,2.543183259,3.044657881
2/11/2017,1,Princeton,Columbia,631,12,1,5,1,5.099019514,5.149123924,0.731062135
2/11/2017,1,Columbia,Princeton,619,5,1,-5,17,17.72004515,-5.321948708,16.7906292
2/11/2017,1,Princeton,Columbia,557,25,1,22,1,22.02271555,22.037782,0.693452491
2/11/2017,1,Columbia,Princeton,530,5,0,21,7,22.13594362,20.81761692,7.225131716
2/11/2017,1,Princeton,Columbia,513,25,2,-3,1,3.16227766,-2.836859017,1.020945932
2/11/2017,1,Columbia,Princeton,503,12,1,-7,16,17.4642492,-6.79327664,16.01786577
2/11/2017,1,Princeton,Columbia,445,3,1,21,14,25.23885893,20.6302931,14.09839408
2/11/2017,1,Columbia,Princeton,415,12,0,-3,6,6.708203932,-2.666823214,6.376488213
2/11/2017,1,Columbia,Princeton,407,1,1,4,2,4.472135955,4.369754434,1.751256469
2/11/2017,1,Princeton,Columbia,319,25,0,5,5,7.071067812,4.54641128,5.318545788
2/11/2017,1,Princeton,Columbia,313,13,1,9,16,18.35755975,9.295299607,15.87361237
2/11/2017,1,Princeton,Columbia,230,12,1,20,10,22.36067977,19.72181655,9.660358815
2/11/2017,1,Columbia,Princeton,213,33,0,-16,16,22.627417,-16.36493783,16.36464136
2/11/2017,1,Princeton,Columbia,155,3,1,-22,2,22.09072203,-21.80471933,1.946745991
2/11/2017,1,Columbia,Princeton,142,52,1,-2,1,2.236067977,-2.089173836,0.53471135
2/11/2017,1,Columbia,Princeton,118,12,2,5,2,5.385164807,4.871376337,1.829648317
2/11/2017,1,Princeton,Columbia,57,10,1,2,0,2,1.598876915,-0.363454893
2/11/2017,1,Columbia,Princeton,43,10,0,-4,1,4.123105626,-3.934833722,1.292011058
2/11/2017,1,Columbia,Princeton,26,33,0,4,1,4.123105626,3.524823436,1.321935943
2/11/2017,1,Princeton,Columbia,5,3,0,-21,8,22.47220505,-21.46721622,8.202324997
2/11/2017,2,Princeton,Columbia,1946,3,0,-17,15,22.6715681,-17.36286896,15.19468661
2/11/2017,2,Columbia,Princeton,1935,22,0,-5,2,5.385164807,-4.553219438,1.762167855
2/11/2017,2,Princeton,Columbia,1910,12,1,0,0,0,0.482309086,0.258808734
2/11/2017,2,Princeton,Columbia,1900,25,1,-22,3,22.20360331,-22.26563961,3.345588881
2/11/2017,2,Columbia,Princeton,1818,12,0,-6,1,6.08276253,-5.608185768,1.407712045
2/11/2017,2,Princeton,Columbia,1751,13,0,-4,22,22.36067977,-4.456387336,21.95155675
2/11/2017,2,Columbia,Princeton,1738,33,0,22,4,22.36067977,22.14378426,4.232981984
2/11/2017,2,Columbia,Princeton,1730,20,1,-3,0,3,-3.309564916,0.321285187
2/11/2017,2,Princeton,Columbia,1708,12,0,-33,4,33.24154028,-32.98591586,4.233273107
2/11/2017,2,Columbia,Princeton,1650,12,1,5,24,24.51530134,4.881832963,24.18030529
2/11/2017,2,Princeton,Columbia,1630,10,0,-10,21,23.2594067,-9.905785428,21.27754769
2/11/2017,2,Columbia,Princeton,1615,12,0,-6,2,6.32455532,-5.627205205,1.626738406
2/11/2017,2,Columbia,Princeton,1612,52,0,1,3,3.16227766,0.636941848,3.239171914
2/11/2017,2,Columbia,Princeton,1610,52,0,0,6,6,0.381091964,5.8984383
2/11/2017,2,Princeton,Columbia,1550,25,0,22,2,22.09072203,21.86604184,1.663459108
2/11/2017,2,Princeton,Columbia,1508,10,0,23,3,23.19482701,23.4300613,3.354229831
2/11/2017,2,Princeton,Columbia,1429,25,1,23,2,23.08679276,22.7897828,1.728580268
2/11/2017,2,Columbia,Princeton,1400,12,1,0,22,22,-0.071953613,21.60383401
2/11/2017,2,Princeton,Columbia,1348,25,0,22,3,22.20360331,22.42525345,2.650853392
2/11/2017,2,Princeton,Columbia,1313,5,0,0,8,8,-0.225179416,8.274634621
2/11/2017,2,Columbia,Princeton,1247,10,1,5,25,25.49509757,5.00482631,25.30162964
2/11/2017,2,Princeton,Columbia,1217,10,0,-8,22,23.40939982,-7.863220093,21.51549131
2/11/2017,2,Columbia,Princeton,1133,2,0,-3,1,3.16227766,-2.951484985,1.229647611
2/11/2017,2,Columbia,Princeton,1124,1,0,2,1,2.236067977,1.798270271,1.041973771
2/11/2017,2,Columbia,Princeton,1057,10,0,-2,1,2.236067977,-2.087160371,0.600627147
2/11/2017,2,Princeton,Columbia,1041,3,0,22,2,22.09072203,21.96089807,1.878332762
2/11/2017,2,Columbia,Princeton,1027,2,0,-22,3,22.20360331,-22.46591258,2.578817442
2/11/2017,2,Princeton,Columbia,1001,5,0,0,22,22,0.081741547,22.32499923
2/11/2017,2,Columbia,Princeton,909,1,1,-2,4,4.472135955,-1.999591875,4.173265622
2/11/2017,2,Columbia,Princeton,830,22,1,22,1,22.02271555,21.64092039,1.319102541
2/11/2017,2,Princeton,Columbia,805,25,1,-15,19,24.20743687,-14.89381822,19.37789522
2/11/2017,2,Princeton,Columbia,733,12,0,17,2,17.11724277,16.55528408,1.666518665
2/11/2017,2,Columbia,Princeton,710,10,0,3,3,4.242640687,3.194842593,3.432388678
2/11/2017,2,Princeton,Columbia,652,25,0,-3,1,3.16227766,-2.990461486,0.788353622
2/11/2017,2,Columbia,Princeton,632,52,1,0,1,1,-0.470789753,0.790175861
2/11/2017,2,Princeton,Columbia,600,12,1,0,6,6,0.347126327,5.937440261
2/11/2017,2,Columbia,Princeton,555,22,0,-21,6,21.84032967,-20.6824467,5.565299937
2/11/2017,2,Princeton,Columbia,526,12,1,-3,0,3,-3.281640112,-0.447404598
2/11/2017,2,Columbia,Princeton,505,12,1,-8,20,21.54065923,-7.958980132,20.12767697
2/11/2017,2,Columbia,Princeton,435,3,0,-5,6,7.810249676,-5.215381201,6.056235852
2/11/2017,2,Columbia,Princeton,420,10,1,8,21,22.47220505,8.191831231,21.31021011
2/11/2017,2,Princeton,Columbia,350,10,0,0,22,22,0.295217613,21.91052376
2/11/2017,2,Columbia,Princeton,345,22,0,0,23,23,0.408086979,23.29812009
2/11/2017,2,Columbia,Princeton,337,12,0,6,1,6.08276253,6.205341499,1.116013659
2/11/2017,2,Columbia,Princeton,321,12,0,-3,0,3,-3.020932995,0.04945226
2/11/2017,2,Princeton,Columbia,252,12,0,22,0,22,21.80296282,0.351750841
2/11/2017,2,Columbia,Princeton,230,20,1,5,3,5.830951895,5.392591113,2.760394427
2/11/2017,2,Princeton,Columbia,210,5,1,0,16,16,0.399268798,16.2636258
2/11/2017,2,Columbia,Princeton,154,33,1,0,22,22,-0.423735563,22.25541749
2/11/2017,2,Princeton,Columbia,130,12,0,4,1,4.123105626,3.883258934,0.892646091
2/11/2017,2,Columbia,Princeton,120,12,1,-9,17,19.23538406,-9.12328947,16.71443677
2/11/2017,2,Princeton,Columbia,45,3,0,8,17,18.78829423,7.680369246,17.12531011
2/11/2017,2,Columbia,Princeton,40,22,0,-3,1,3.16227766,-2.778270752,0.823840227
2/11/2017,2,Columbia,Princeton,0,20,0,10,22,24.16609195,10.24705906,22.48626621
2/11/2017,1,Harvard,Yale,1949,31,0,-14,17,22.02271555,-14.23682395,16.9643126
2/11/2017,1,Yale,Harvard,1901,13,0,3,1,3.16227766,3.160084824,1.446552954
2/11/2017,1,Harvard,Yale,1851,0,1,2,1,2.236067977,1.590069306,1.160800241
2/11/2017,1,Yale,Harvard,1836,1,0,-9,0,9,-8.915885603,0.111666241
2/11/2017,1,Yale,Harvard,1830,24,0,13,18,22.20360331,12.79707976,18.14570417
2/11/2017,1,Yale,Harvard,1828,13,1,-2,1,2.236067977,-2.18550674,1.093217323
2/11/2017,1,Harvard,Yale,1814,1,1,0,22,22,-0.278698928,22.21656144
2/11/2017,1,Yale,Harvard,1800,44,1,-5,4,6.403124237,-4.990162589,3.943649743
2/11/2017,1,Harvard,Yale,1741,25,1,3,24,24.18677324,2.703042994,24.1106593
2/11/2017,1,Yale,Harvard,1712,32,0,2,0,2,2.420906753,0.394759504
2/11/2017,1,Harvard,Yale,1650,31,0,-4,7,8.062257748,-3.857447107,6.996278121
2/11/2017,1,Yale,Harvard,1628,44,1,-2,0,2,-1.746894426,-0.284512848
2/11/2017,1,Harvard,Yale,1602,31,0,22,1,22.02271555,22.02042055,0.767978299
2/11/2017,1,Yale,Harvard,1549,1,0,-18,13,22.20360331,-17.56282056,12.75417278
2/11/2017,1,Yale,Harvard,1547,44,2,2,0,2,1.837814392,-0.026214162
2/11/2017,1,Harvard,Yale,1532,11,0,4,24,24.33105012,3.801271628,23.79070595
2/11/2017,1,Yale,Harvard,1509,24,0,-9,20,21.9317122,-8.846038013,20.16821843
2/11/2017,1,Harvard,Yale,1502,3,0,-17,13,21.40093456,-17.00498452,13.09104907
2/11/2017,1,Harvard,Yale,1455,11,1,19,12,22.47220505,19.16223718,11.53504649
2/11/2017,1,Yale,Harvard,1441,3,2,21,6,21.84032967,20.63788612,6.053635368
2/11/2017,1,Harvard,Yale,1410,11,1,1,22,22.02271555,0.682402099,21.52994611
2/11/2017,1,Yale,Harvard,1351,23,0,1,14,14.03566885,1.157285024,13.70952499
2/11/2017,1,Yale,Harvard,1321,23,0,13,1,13.03840481,12.96990056,0.524224731
2/11/2017,1,Harvard,Yale,1309,1,0,14,17,22.02271555,13.79494779,16.86116481
2/11/2017,1,Yale,Harvard,1254,44,1,-2,0,2,-1.656355398,0.310557175
2/11/2017,1,Harvard,Yale,1231,11,2,5,8,9.433981132,5.202414986,8.269740079
2/11/2017,1,Harvard,Yale,1212,23,0,4,22,22.36067977,3.721972211,21.55355239
2/11/2017,1,Harvard,Yale,1201,25,0,20,8,21.54065923,19.60354681,7.808205173
2/11/2017,1,Yale,Harvard,1153,3,1,-2,5,5.385164807,-1.669707908,5.071786465
2/11/2017,1,Yale,Harvard,1123,3,1,-3,14,14.31782106,-2.57632297,13.97618438
2/11/2017,1,Harvard,Yale,1115,0,1,0,0,0,0.029304131,0.080104639
2/11/2017,1,Yale,Harvard,1059,3,2,-4,3,5,-4.169172429,2.716966446
2/11/2017,1,Harvard,Yale,1040,1,0,8,13,15.26433752,8.387404503,12.61182088
2/11/2017,1,Yale,Harvard,1015,32,0,-7,1,7.071067812,-6.907666838,1.422570061
2/11/2017,1,Yale,Harvard,954,32,0,3,23,23.19482701,2.601250019,22.78158027
2/11/2017,1,Harvard,Yale,921,31,1,-11,20,22.82542442,-10.81174947,19.64377668
2/11/2017,1,Yale,Harvard,905,23,1,0,0,0,-0.406690682,-0.16212673
2/11/2017,1,Yale,Harvard,825,32,1,-18,12,21.63330765,-18.26317384,12.19800359
2/11/2017,1,Harvard,Yale,753,11,2,-3,2,3.605551275,-3.142884035,1.767209417
2/11/2017,1,Yale,Harvard,736,24,1,0,0,0,0.057452226,0.301673116
2/11/2017,1,Yale,Harvard,646,44,1,-2,0,2,-1.877046788,-0.454455853
2/11/2017,1,Harvard,Yale,619,1,1,2,0,2,2.063493894,-0.49474123
2/11/2017,1,Harvard,Yale,541,11,0,12,0,12,12.46634632,-0.09108723
2/11/2017,1,Yale,Harvard,536,13,1,1,1,1.414213562,1.144991379,0.60989952
2/11/2017,1,Harvard,Yale,520,31,0,10,19,21.47091055,9.846889141,19.21877451
2/11/2017,1,Yale,Harvard,500,3,0,8,8,11.3137085,7.705131977,8.13699068
2/11/2017,1,Harvard,Yale,437,31,0,-13,18,22.20360331,-13.42570849,17.60123785
2/11/2017,1,Harvard,Yale,424,1,1,-8,14,16.1245155,-8.318938391,14.29230756
2/11/2017,1,Yale,Harvard,408,3,1,-4,0,4,-3.996520021,0.28121596
2/11/2017,1,Harvard,Yale,352,11,0,-20,15,25,-20.16728314,14.59333589
2/11/2017,1,Harvard,Yale,340,35,1,-2,0,2,-1.511626392,0.310379176
2/11/2017,1,Yale,Harvard,322,44,1,-2,0,2,-1.511486957,-0.434983874
2/11/2017,1,Harvard,Yale,300,25,0,-20,12,23.32380758,-19.51849353,12.14858478
2/11/2017,1,Yale,Harvard,230,24,0,-6,22,22.8035085,-5.84950282,22.26331995
2/11/2017,1,Yale,Harvard,225,23,2,2,0,2,1.561497715,0.25614087
2/11/2017,1,Harvard,Yale,209,11,0,2,1,2.236067977,1.825614189,0.72946787
2/11/2017,1,Yale,Harvard,150,44,0,6,3,6.708203932,5.80511338,2.844760325
2/11/2017,1,Harvard,Yale,137,35,0,-1,9,9.055385138,-1.039707334,8.788632127
2/11/2017,1,Yale,Harvard,109,23,0,-21,7,22.13594362,-20.87406682,6.626038832
2/11/2017,1,Harvard,Yale,53,11,0,-1,24,24.0208243,-0.82208264,24.3319388
2/11/2017,1,Harvard,Yale,24,11,0,-2,0,2,-2.280256682,0.347394637
2/11/2017,1,Harvard,Yale,7,11,0,-2,22,22.09072203,-2.102528934,21.56821506
2/11/2017,1,Yale,Harvard,0,23,0,6,21,21.84032967,6.051836375,21.08007576
2/11/2017,2,Yale,Harvard,1935,13,0,2,0,2,1.548755741,0.017655771
2/11/2017,2,Yale,Harvard,1921,1,0,-8,2,8.246211251,-7.697621351,1.571102127
2/11/2017,2,Harvard,Yale,1844,25,1,13,19,23.02172887,12.79464077,18.60501713
2/11/2017,2,Yale,Harvard,1827,13,2,1,2,2.236067977,0.882899413,2.474734759
2/11/2017,2,Harvard,Yale,1815,31,1,3,1,3.16227766,2.953233508,1.133215688
2/11/2017,2,Yale,Harvard,1754,44,1,-8,1,8.062257748,-8.197361488,1.269186413
2/11/2017,2,Harvard,Yale,1745,20,0,-22,2,22.09072203,-22.08527742,1.892054151
2/11/2017,2,Harvard,Yale,1734,31,0,-3,0,3,-3.453273708,-0.455672662
2/11/2017,2,Harvard,Yale,1702,11,0,12,19,22.47220505,11.91980539,18.93557787
2/11/2017,2,Yale,Harvard,1633,44,0,3,10,10.44030651,2.714195475,10.10627612
2/11/2017,2,Yale,Harvard,1615,24,0,-5,14,14.86606875,-5.301260318,13.56539338
2/11/2017,2,Harvard,Yale,1605,25,1,22,3,22.20360331,22.06217966,3.246603442
2/11/2017,2,Yale,Harvard,1546,13,0,-11,10,14.86606875,-10.57882884,10.28438274
2/11/2017,2,Harvard,Yale,1535,11,1,4,1,4.123105626,4.078077316,0.797054095
2/11/2017,2,Yale,Harvard,1459,13,0,20,9,21.9317122,20.43250622,8.946797677
2/11/2017,2,Harvard,Yale,1432,23,0,22,1,22.02271555,22.39855151,1.158999451
2/11/2017,2,Yale,Harvard,1410,3,1,6,5,7.810249676,5.565466217,4.678193655
2/11/2017,2,Harvard,Yale,1400,1,1,-6,4,7.211102551,-6.002656549,4.101881608
2/11/2017,2,Yale,Harvard,1351,23,2,0,0,0,0.303066942,0.209636027
2/11/2017,2,Harvard,Yale,1344,11,1,2,23,23.08679276,1.740480112,22.88166375
2/11/2017,2,Yale,Harvard,1328,3,1,2,17,17.11724277,1.777129756,16.95637213
2/11/2017,2,Harvard,Yale,1315,4,0,-2,3,3.605551275,-2.195499365,2.844544257
2/11/2017,2,Harvard,Yale,1313,4,0,0,3,3,-0.137711545,3.031191704
2/11/2017,2,Harvard,Yale,1307,1,0,0,22,22,-0.030410914,21.8043062
2/11/2017,2,Harvard,Yale,1258,23,2,3,0,3,3.245576201,0.238194734
2/11/2017,2,Yale,Harvard,1234,32,1,-21,4,21.37755833,-21.14145063,4.060356515
2/11/2017,2,Harvard,Yale,1211,11,2,-8,5,9.433981132,-7.935668149,4.818392101
2/11/2017,2,Yale,Harvard,1145,3,1,-5,1,5.099019514,-5.39889869,1.365402772
2/11/2017,2,Harvard,Yale,1133,31,0,10,10,14.14213562,10.19733894,10.43597593
2/11/2017,2,Yale,Harvard,1118,3,1,2,0,2,1.564312432,-0.290611652
2/11/2017,2,Harvard,Yale,1105,23,1,3,1,3.16227766,3.264005006,0.602931633
2/11/2017,2,Yale,Harvard,1040,3,0,5,2,5.385164807,4.817493048,1.57837275
2/11/2017,2,Harvard,Yale,1037,1,0,3,1,3.16227766,2.622624997,0.597390263
2/11/2017,2,Harvard,Yale,1029,1,0,-21,5,21.58703314,-21.44443766,5.267628203
2/11/2017,2,Yale,Harvard,1011,23,0,3,5,5.830951895,3.385540179,4.86396557
2/11/2017,2,Harvard,Yale,1000,11,0,4,1,4.123105626,3.922270933,1.407361318
2/11/2017,2,Harvard,Yale,957,0,0,0,2,2,-0.481045022,1.646256389
2/11/2017,2,Harvard,Yale,942,20,2,-2,2,2.828427125,-1.962686178,2.136918095
2/11/2017,2,Yale,Harvard,921,3,1,14,4,14.56021978,14.32568447,3.963132832
2/11/2017,2,Harvard,Yale,903,11,1,-22,0,22,-22.31514993,-0.301958161
2/11/2017,2,Harvard,Yale,822,11,1,-3,1,3.16227766,-2.929208095,0.807878544
2/11/2017,2,Yale,Harvard,755,24,1,8,14,16.1245155,8.216614163,13.62541777
2/11/2017,2,Harvard,Yale,733,11,2,-6,12,13.41640786,-6.073422822,11.5907914
2/11/2017,2,Yale,Harvard,721,24,1,0,22,22,0.410311827,22.2674202
2/11/2017,2,Harvard,Yale,700,11,0,-13,0,13,-12.82137045,-0.256523803
2/11/2017,2,Yale,Harvard,635,24,0,13,20,23.85372088,13.28289044,20.38874335
2/11/2017,2,Yale,Harvard,619,31,2,3,2,3.605551275,2.948154208,2.106130411
