Date,half,Team,Opponent,timeRemaining,playerID,makeMiss,xint,yint,distance,x,y
1/30/2016,2,Yale,Princeton,1605,21,0,20,9,21.9,19.95784909,8.697154277
1/30/2016,2,Yale,Princeton,1601,22,2,-2,1,2.2,-2.069312479,0.571148835
1/30/2016,2,Yale,Princeton,1502,11,0,-2,4,4.5,-2.463884974,3.527698056
1/30/2016,2,Yale,Princeton,1413,4,0,-17,13,21.4,-17.12249722,12.64784884
1/30/2016,2,Yale,Princeton,1410,22,1,-1,0,1,-1.382476297,0.451848801
1/30/2016,2,Yale,Princeton,1335,22,0,5,16,16.8,4.758206455,16.33810509
1/30/2016,2,Yale,Princeton,1305,22,0,1,3,3.2,0.560585337,3.401003556
1/30/2016,2,Yale,Princeton,1243,4,0,14,20,24.4,14.00771526,19.85512137
1/30/2016,2,Yale,Princeton,1214,4,0,-22,4,22.4,-21.94456284,4.264426717
1/30/2016,2,Yale,Princeton,1142,11,0,-4,12,12.6,-4.339542871,12.08514339
1/30/2016,2,Yale,Princeton,1101,35,1,4,8,8.9,3.742307625,8.336885661
1/30/2016,2,Yale,Princeton,1023,21,1,22,2,22.1,22.39694806,1.815847927
1/30/2016,2,Yale,Princeton,942,35,1,0,0,0,-0.444115765,0.02763545
1/30/2016,2,Yale,Princeton,908,35,1,-2,2,2.8,-1.827630286,1.761753448
1/30/2016,2,Yale,Princeton,759,22,0,-7,2,7.3,-7.183622461,1.982295392
1/30/2016,2,Yale,Princeton,741,21,0,-22,3,22.2,-22.43878946,2.850011963
1/30/2016,2,Yale,Princeton,728,11,0,-16,17,23.3,-15.72805277,17.32943574
1/30/2016,2,Yale,Princeton,725,22,0,1,2,2.2,1.090097583,1.576790008
1/30/2016,2,Yale,Princeton,722,35,2,3,2,3.6,3.259427252,2.232976297
1/30/2016,2,Yale,Princeton,538,11,1,17,14,22,16.66006434,14.37485943
1/30/2016,2,Yale,Princeton,505,35,1,5,6,7.8,5.275185939,6.459757532
1/30/2016,2,Yale,Princeton,236,22,0,4,7,8.1,4.028710657,6.871583382
1/30/2016,2,Yale,Princeton,202,11,2,0,4,4,-0.358348286,3.642598984
1/30/2016,2,Yale,Princeton,105,11,1,-2,22,22.1,-2.058244111,22.30290525
1/30/2016,2,Yale,Princeton,24,11,0,-2,2,2.8,-1.946385179,1.986838845
2/5/2016,1,Brown,Cornell,1830,12,0,21,8,22.5,20.81735892,7.562108824
2/5/2016,1,Brown,Cornell,1816,12,0,21,6,21.8,20.96321106,5.805912074
2/5/2016,1,Brown,Cornell,1715,21,0,12,12,17,12.33602418,11.85380986
2/5/2016,1,Brown,Cornell,1625,12,1,22,0,22,22.25915935,-0.430256565
2/5/2016,1,Brown,Cornell,1607,21,1,0,3,3,0.111665637,2.992922899
2/5/2016,1,Brown,Cornell,1540,5,0,-6,5,7.8,-6.256516031,4.715914021
2/5/2016,1,Brown,Cornell,1530,3,0,-3,0,3,-3.165172296,0.185595459
2/5/2016,1,Brown,Cornell,1530,21,1,2,0,2,1.527006568,0.094216037
2/5/2016,1,Brown,Cornell,1450,21,1,-2,0,2,-2.459014625,0.245218632
2/5/2016,1,Brown,Cornell,1414,3,1,-2,0,2,-2.429047749,-0.010461994
2/5/2016,1,Brown,Cornell,1334,21,1,-5,1,5.1,-4.533578769,1.058263676
2/5/2016,1,Brown,Cornell,1258,21,1,2,0,2,2.010423939,-0.342722939
2/5/2016,1,Brown,Cornell,1224,5,1,3,2,3.6,3.265797462,1.615315599
2/5/2016,1,Brown,Cornell,1116,13,2,2,0,2,1.816194,-0.445056871
2/5/2016,1,Brown,Cornell,1000,12,0,7,21,22.1,7.119857054,21.11098203
2/5/2016,1,Brown,Cornell,933,22,0,-4,1,4.1,-3.994549617,0.95313859
2/5/2016,1,Brown,Cornell,855,12,1,-14,17,22,-14.17321988,17.40962981
2/5/2016,1,Brown,Cornell,815,5,0,4,1,4.1,3.840320997,1.452370893
2/5/2016,1,Brown,Cornell,810,3,2,6,1,6.1,5.745238419,1.38095971
2/5/2016,1,Brown,Cornell,718,1,2,-6,4,7.2,-6.089877884,3.54810682
2/5/2016,1,Brown,Cornell,630,24,2,16,10,18.9,16.03714987,10.38695009
2/5/2016,1,Brown,Cornell,610,25,0,-2,0,2,-2.301979228,0.130392125
2/5/2016,1,Brown,Cornell,605,24,0,22,4,22.4,22.02656488,4.402045349
2/5/2016,1,Brown,Cornell,550,13,0,-4,2,4.5,-3.893550194,2.461924179
2/5/2016,1,Brown,Cornell,550,1,1,-2,1,2.2,-2.046013704,0.826232538
2/5/2016,1,Brown,Cornell,520,13,1,2,2,2.8,2.063737557,2.055574057
2/5/2016,1,Brown,Cornell,418,13,0,-3,0,3,-2.704097874,0.334395297
2/5/2016,1,Brown,Cornell,400,3,1,3,0,3,3.389962406,0.323873989
2/5/2016,1,Brown,Cornell,327,1,0,-1,1,1.4,-1.271748851,1.023882004
2/5/2016,1,Brown,Cornell,313,1,1,0,0,0,-0.16066079,-0.024598213
2/5/2016,1,Brown,Cornell,255,12,1,-22,0,22,-22.14030446,-0.182158055
2/5/2016,1,Brown,Cornell,218,3,0,15,16,21.9,14.95279761,16.34075855
2/5/2016,1,Brown,Cornell,145,4,0,-7,0,7,-7.155101175,-0.043251004
2/5/2016,1,Brown,Cornell,110,3,0,2,2,2.8,2.39912662,2.336881517
2/5/2016,1,Brown,Cornell,45,20,0,3,22,22.2,2.599262603,22.08777598
2/5/2016,1,Brown,Cornell,10,3,0,19,10,21.5,18.76307174,10.04571607
2/5/2016,1,Brown,Cornell,7,20,0,-1,0,1,-0.780094467,-0.473753104
2/5/2016,2,Brown,Cornell,1903,21,1,3,21,21.2,2.987649327,20.77451158
2/5/2016,2,Brown,Cornell,1755,5,1,0,6,6,0.051401397,6.329722559
2/5/2016,2,Brown,Cornell,1739,5,1,2,0,2,1.824178514,0.282477658
2/5/2016,2,Brown,Cornell,1710,4,2,6,1,6.1,5.706334093,0.847428584
2/5/2016,2,Brown,Cornell,1636,21,1,3,22,22.2,3.317842104,21.93810622
2/5/2016,2,Brown,Cornell,1558,12,1,-19,10,21.5,-18.85575576,9.766286828
2/5/2016,2,Brown,Cornell,1519,4,0,7,6,9.2,6.64247862,5.829177706
2/5/2016,2,Brown,Cornell,1448,5,0,0,22,22,-0.080061271,21.50593293
2/5/2016,2,Brown,Cornell,1432,21,0,6,5,7.8,5.632305267,4.664747482
2/5/2016,2,Brown,Cornell,1430,25,1,-3,0,3,-2.702306104,0.223481021
2/5/2016,2,Brown,Cornell,1405,25,0,3,3,4.2,2.628061892,3.260076509
2/5/2016,2,Brown,Cornell,1344,25,2,-3,0,3,-2.935975672,-0.154008996
2/5/2016,2,Brown,Cornell,1255,25,0,-3,6,6.7,-2.849859087,5.59109504
2/5/2016,2,Brown,Cornell,1234,13,0,0,4,4,-0.476608696,3.735592741
2/5/2016,2,Brown,Cornell,1203,25,1,-1,0,1,-1.100951946,-0.225367106
2/5/2016,2,Brown,Cornell,1141,5,0,9,20,21.9,9.415620731,19.70296351
2/5/2016,2,Brown,Cornell,1025,12,0,22,5,22.6,22.02424662,4.734084947
2/5/2016,2,Brown,Cornell,1011,5,0,1,5,5.1,1.221755985,5.22650343
2/5/2016,2,Brown,Cornell,939,24,0,-8,2,8.2,-7.886532312,1.633438807
2/5/2016,2,Brown,Cornell,912,3,1,3,0,3,3.351981211,0.348061933
2/5/2016,2,Brown,Cornell,848,24,1,22,0,22,22.40489773,0.310180197
2/5/2016,2,Brown,Cornell,710,1,1,1,21,21,1.178886377,20.83747366
2/5/2016,2,Brown,Cornell,622,4,0,-2,5,5.4,-1.662754851,5.261106473
2/5/2016,2,Brown,Cornell,520,12,1,-19,10,21.5,-18.64367847,9.734126601
2/5/2016,2,Brown,Cornell,419,5,2,9,6,10.8,9.466699127,5.992443178
2/5/2016,2,Brown,Cornell,351,3,2,-2,0,2,-2.460657756,0.203202281
2/5/2016,2,Brown,Cornell,316,5,1,3,1,3.2,3.151134539,0.984299915
2/5/2016,2,Brown,Cornell,242,5,1,3,1,3.2,3.209988664,1.268750755
2/5/2016,2,Brown,Cornell,220,4,1,2,0,2,2.186079352,0.176744019
2/5/2016,2,Brown,Cornell,128,21,0,-19,4,19.4,-19.24025683,3.75844115
2/5/2016,2,Brown,Cornell,121,4,0,2,1,2.2,1.782005286,1.052887147
2/5/2016,1,Columbia,Yale,1922,11,0,8,21,22.5,8.082578706,21.40741757
2/5/2016,1,Columbia,Yale,1805,11,1,-19,10,21.5,-18.83316499,9.931127759
2/5/2016,1,Columbia,Yale,1708,12,0,1,23,23,1.377758806,22.76243598
2/5/2016,1,Columbia,Yale,1626,32,0,-19,9,21,-19.25245298,9.362821081
2/5/2016,1,Columbia,Yale,1553,32,0,-22,3,22.2,-22.16409439,3.422292378
2/5/2016,1,Columbia,Yale,1530,12,1,-4,0,4,-3.785514091,0.065218163
2/5/2016,1,Columbia,Yale,1503,12,1,-3,0,3,-2.668175153,0.158587062
2/5/2016,1,Columbia,Yale,1427,3,1,-22,1,22,-22.16690081,1.253513583
2/5/2016,1,Columbia,Yale,1351,13,2,2,5,5.4,2.347557007,5.048149289
2/5/2016,1,Columbia,Yale,1340,13,2,6,7,9.2,6.352978601,7.436128051
2/5/2016,1,Columbia,Yale,1258,13,0,21,6,21.8,20.86637063,6.295034674
2/5/2016,1,Columbia,Yale,1217,3,2,6,5,7.8,5.711717574,4.999611288
2/5/2016,1,Columbia,Yale,1115,33,0,0,23,23,0.414189463,22.70575754
2/5/2016,1,Columbia,Yale,1035,11,1,-10,19,21.5,-9.95721586,19.08118966
2/5/2016,1,Columbia,Yale,950,33,0,-12,18,21.6,-11.81597938,17.89007997
2/5/2016,1,Columbia,Yale,856,11,0,12,21,24.2,12.27336958,21.48596244
2/5/2016,1,Columbia,Yale,845,12,1,3,0,3,3.484847385,0.205847013
2/5/2016,1,Columbia,Yale,805,13,0,-6,0,6,-6.004409796,0.200648764
2/5/2016,1,Columbia,Yale,742,13,0,7,22,23.1,6.928163816,22.01691742
2/5/2016,1,Columbia,Yale,701,12,1,-10,19,21.5,-9.735658274,18.80770294
2/5/2016,1,Columbia,Yale,627,12,0,4,1,4.1,4.262497855,0.727159396
2/5/2016,1,Columbia,Yale,624,12,0,-22,1,22,-22.07898535,0.679071323
2/5/2016,1,Columbia,Yale,550,13,1,3,0,3,2.980427124,0.097094476
2/5/2016,1,Columbia,Yale,515,13,1,0,3,3,-0.39734574,2.582140643
2/5/2016,1,Columbia,Yale,441,3,2,4,2,4.5,3.639176499,1.709515773
2/5/2016,1,Columbia,Yale,400,3,0,10,20,22.4,10.27898265,20.44585634
2/5/2016,1,Columbia,Yale,322,24,0,-3,0,3,-3.155950414,-0.437964987
2/5/2016,1,Columbia,Yale,151,12,1,2,0,2,2.011264588,-0.076935498
2/5/2016,1,Columbia,Yale,120,3,0,-17,14,22,-16.82004527,13.89893841
2/5/2016,1,Columbia,Yale,51,12,2,-5,4,6.4,-4.861050627,3.890207548
2/5/2016,1,Columbia,Yale,32,32,1,13,0,13,12.703897,-0.288814982
2/5/2016,2,Columbia,Yale,1947,12,0,-3,0,3,-2.71921363,0.343075984
2/5/2016,2,Columbia,Yale,1900,11,1,19,11,22,19.19320677,10.96454738
2/5/2016,2,Columbia,Yale,1831,12,1,0,1,1,-0.16747996,1.286192509
2/5/2016,2,Columbia,Yale,1754,3,1,4,0,4,3.923314285,-0.108797032
2/5/2016,2,Columbia,Yale,1731,11,0,3,2,3.6,3.213947049,1.616309852
2/5/2016,2,Columbia,Yale,1628,12,1,2,23,23.1,2.447266167,22.65670262
2/5/2016,2,Columbia,Yale,1551,11,0,-3,1,3.2,-2.597825518,0.508788305
2/5/2016,2,Columbia,Yale,1513,12,0,-6,21,21.8,-6.252666339,21.09588957
2/5/2016,2,Columbia,Yale,1510,32,0,15,16,21.9,14.7056613,15.62126821
2/5/2016,2,Columbia,Yale,1448,5,2,-4,2,4.5,-3.976012505,2.322858894
2/5/2016,2,Columbia,Yale,1430,5,0,-2,1,2.2,-2.158654563,1.138856664
2/5/2016,2,Columbia,Yale,1400,13,2,1,5,5.1,0.968739211,5.278587077
2/5/2016,2,Columbia,Yale,1244,13,1,3,1,3.2,3.12858419,1.377890274
2/5/2016,2,Columbia,Yale,1205,1,1,-6,16,17.1,-5.764643047,15.83758487
2/5/2016,2,Columbia,Yale,1130,1,1,-7,2,7.3,-7.207733356,1.757660905
2/5/2016,2,Columbia,Yale,1025,1,1,-2,0,2,-2.219473835,-0.47955538
2/5/2016,2,Columbia,Yale,1025,13,0,-3,2,3.6,-3.039157887,1.873564677
2/5/2016,2,Columbia,Yale,958,3,1,-3,2,3.6,-2.571644565,2.30817419
2/5/2016,2,Columbia,Yale,830,12,1,2,23,23.1,2.347755827,22.77701097
2/5/2016,2,Columbia,Yale,755,12,0,-2,1,2.2,-1.975926883,0.515541266
2/5/2016,2,Columbia,Yale,655,12,0,-7,23,24,-7.056223753,22.54885274
2/5/2016,2,Columbia,Yale,644,13,2,-3,4,5,-2.93318223,3.673225833
2/5/2016,2,Columbia,Yale,610,33,0,21,5,21.6,20.59578115,5.243321866
2/5/2016,2,Columbia,Yale,429,3,0,-3,1,3.2,-2.911260494,0.900693355
2/5/2016,2,Columbia,Yale,343,1,0,4,7,8.1,4.38445466,7.444771924
2/5/2016,2,Columbia,Yale,328,33,1,-2,0,2,-1.613984823,0.2464186
2/5/2016,2,Columbia,Yale,300,13,0,22,2,22.1,22.05194529,2.439788363
2/5/2016,2,Columbia,Yale,251,3,2,22,3,22.2,22.38805641,2.833922433
2/5/2016,2,Columbia,Yale,238,12,1,-4,0,4,-3.923861404,0.264239596
2/5/2016,2,Columbia,Yale,215,13,0,-17,17,24,-16.60045891,17.34902186
2/5/2016,2,Columbia,Yale,140,12,0,-17,17,24,-17.3496012,17.23137181
2/5/2016,2,Columbia,Yale,130,13,0,-17,17,24,-17.10290799,16.5963697
2/5/2016,2,Columbia,Yale,120,33,1,17,14,22,17.17737813,13.59375347
2/5/2016,2,Columbia,Yale,59,33,1,10,19,21.5,9.521467617,18.85950791
2/5/2016,2,Columbia,Yale,45,15,0,-22,3,22.2,-22.45728102,2.893784754
2/5/2016,2,Columbia,Yale,30,5,1,3,2,3.6,2.907188914,1.938325273
2/5/2016,2,Columbia,Yale,25,5,0,2,23,23.1,1.530004388,23.42068142
2/5/2016,1,Cornell,Brown,1932,10,0,7,23,24,6.834152632,22.9959336
2/5/2016,1,Cornell,Brown,1853,12,1,-5,2,5.4,-4.656438136,2.143117501
2/5/2016,1,Cornell,Brown,1755,12,0,2,22,22.1,2.399857237,21.62346834
2/5/2016,1,Cornell,Brown,1740,0,1,4,0,4,4.221757282,0.119707644
2/5/2016,1,Cornell,Brown,1740,4,0,-5,2,5.4,-5.127508821,2.330803864
2/5/2016,1,Cornell,Brown,1700,10,1,-4,1,4.1,-3.699400863,0.958902945
2/5/2016,1,Cornell,Brown,1612,20,0,-5,2,5.4,-4.951461066,2.108064039
2/5/2016,1,Cornell,Brown,1551,5,1,20,9,21.9,19.55079194,9.475317713
2/5/2016,1,Cornell,Brown,1419,20,0,-5,3,5.8,-5.105043309,3.20797842
2/5/2016,1,Cornell,Brown,1353,25,1,19,13,23,18.85196212,12.69849534
2/5/2016,1,Cornell,Brown,1310,5,0,6,3,6.7,5.537688041,3.304216864
2/5/2016,1,Cornell,Brown,1233,25,0,-22,1,22,-21.96296486,1.486533115
2/5/2016,1,Cornell,Brown,1214,25,0,14,20,24.4,13.91544774,20.1911059
2/5/2016,1,Cornell,Brown,1210,10,1,3,2,3.6,2.524849764,2.407710558
2/5/2016,1,Cornell,Brown,1140,10,1,7,0,7,6.838760649,-0.3825723
2/5/2016,1,Cornell,Brown,1059,10,0,-9,20,21.9,-9.090785638,19.98670128
2/5/2016,1,Cornell,Brown,1059,12,0,2,0,2,2.355638497,-0.44782778
2/5/2016,1,Cornell,Brown,916,12,2,-3,0,3,-3.394341362,0.003405001
2/5/2016,1,Cornell,Brown,822,5,0,16,18,24.1,15.99091605,18.41192882
2/5/2016,1,Cornell,Brown,755,4,0,10,19,21.5,9.803718856,19.15522103
2/5/2016,1,Cornell,Brown,726,1,0,-16,6,17.1,-15.79924112,6.457721793
2/5/2016,1,Cornell,Brown,645,23,0,-3,1,3.2,-3.198154953,0.677829915
2/5/2016,1,Cornell,Brown,645,0,2,2,1,2.2,2.183397262,0.709047981
2/5/2016,1,Cornell,Brown,616,5,0,4,1,4.1,4.234880345,1.090361433
2/5/2016,1,Cornell,Brown,533,5,1,9,19,21,9.162772728,19.10593879
2/5/2016,1,Cornell,Brown,500,0,1,-1,4,4.1,-1.389849654,3.902290745
2/5/2016,1,Cornell,Brown,433,10,0,-4,2,4.5,-4.44363799,2.326993306
2/5/2016,1,Cornell,Brown,427,1,1,2,1,2.2,1.733073765,1.03222204
2/5/2016,1,Cornell,Brown,410,23,0,22,2,22.1,22.2265202,2.015370931
2/5/2016,1,Cornell,Brown,305,5,1,2,1,2.2,1.530461981,0.550925037
2/5/2016,1,Cornell,Brown,200,5,0,7,23,24,7.014090774,22.82572763
2/5/2016,1,Cornell,Brown,200,12,1,0,0,0,-0.300396612,0.060720908
2/5/2016,1,Cornell,Brown,133,5,1,-7,4,8.1,-7.029257389,3.506233027
2/5/2016,1,Cornell,Brown,57,5,0,-3,23,23.2,-3.2148165,22.88989908
2/5/2016,1,Cornell,Brown,18,12,0,0,22,22,0.336347632,21.64542271
2/5/2016,1,Cornell,Brown,0,1,1,1,5,5.1,1.075472558,4.762656668
2/5/2016,2,Cornell,Brown,1930,10,0,-4,1,4.1,-4.200603905,0.562872143
2/5/2016,2,Cornell,Brown,1836,0,1,2,0,2,1.631948031,0.410738502
2/5/2016,2,Cornell,Brown,1805,4,0,2,3,3.6,1.927361864,2.922880084
2/5/2016,2,Cornell,Brown,1805,1,1,15,16,21.9,14.88060551,16.04256215
2/5/2016,2,Cornell,Brown,1745,1,0,7,13,14.8,7.449680522,13.22695074
2/5/2016,2,Cornell,Brown,1725,10,1,-1,19,19,-0.621190926,18.90482884
2/5/2016,2,Cornell,Brown,1651,10,1,1,6,6.1,1.290983265,6.253648746
2/5/2016,2,Cornell,Brown,1620,10,0,1,26,26,0.728024982,26.14921379
2/5/2016,2,Cornell,Brown,1535,5,0,17,16,23.3,16.61779817,15.76053449
2/5/2016,2,Cornell,Brown,1500,0,0,-5,1,5.1,-4.910112202,1.412133205
2/5/2016,2,Cornell,Brown,1440,1,0,2,4,4.5,1.970486669,4.342677036
2/5/2016,2,Cornell,Brown,1418,5,1,6,3,6.7,5.765740898,3.303156079
2/5/2016,2,Cornell,Brown,1355,5,0,-5,3,5.8,-5.383290527,3.09366128
2/5/2016,2,Cornell,Brown,1320,0,2,-2,1,2.2,-2.090934876,1.341665643
2/5/2016,2,Cornell,Brown,1320,23,0,-4,1,4.1,-4.308202601,1.339048781
2/5/2016,2,Cornell,Brown,1320,0,0,-1,4,4.1,-0.966688073,4.33161248
2/5/2016,2,Cornell,Brown,1247,5,0,-3,2,3.6,-2.864489339,1.635476557
2/5/2016,2,Cornell,Brown,1212,23,2,0,6,6,-0.225670575,6.355425894
2/5/2016,2,Cornell,Brown,1147,5,0,4,4,5.7,4.144332137,4.325900555
2/5/2016,2,Cornell,Brown,1130,0,1,2,1,2.2,1.533310568,1.010734379
2/5/2016,2,Cornell,Brown,1107,5,1,7,23,24,7.351777983,22.51610822
2/5/2016,2,Cornell,Brown,1037,25,0,-6,22,22.8,-5.870342074,22.38567676
2/5/2016,2,Cornell,Brown,958,12,1,-11,19,22,-10.71819892,18.52275755
2/5/2016,2,Cornell,Brown,929,5,2,-3,1,3.2,-2.653445587,0.643252338
2/5/2016,2,Cornell,Brown,858,12,0,-3,4,5,-3.232934011,3.911996567
2/5/2016,2,Cornell,Brown,822,12,1,-22,3,22.2,-22.46350165,2.925637554
2/5/2016,2,Cornell,Brown,750,1,1,2,4,4.5,1.783981948,3.615833148
2/5/2016,2,Cornell,Brown,733,10,1,0,0,0,-0.228895899,-0.392385738
2/5/2016,2,Cornell,Brown,616,10,0,2,1,2.2,2.406842177,1.038868788
2/5/2016,2,Cornell,Brown,545,5,0,7,4,8.1,6.593821999,4.108067596
2/5/2016,2,Cornell,Brown,450,5,0,-1,23,23,-0.581358679,22.88956109
2/5/2016,2,Cornell,Brown,408,12,2,-1,3,3.2,-0.956774473,3.311211171
2/5/2016,2,Cornell,Brown,408,12,0,-9,20,21.9,-8.762343051,20.04671389
2/5/2016,2,Cornell,Brown,331,1,1,1,5,5.1,0.505692145,5.226776104
2/5/2016,2,Cornell,Brown,310,5,0,4,2,4.5,3.967486693,1.812125267
2/5/2016,2,Cornell,Brown,227,10,1,-9,21,22.8,-9.318261071,20.5698344
2/5/2016,2,Cornell,Brown,203,10,0,0,22,22,0.210608846,22.16183999
2/5/2016,2,Cornell,Brown,113,5,2,7,14,15.7,6.71716045,13.5412698
2/5/2016,2,Cornell,Brown,55,5,0,6,2,6.3,5.768151281,2.08697634
2/5/2016,2,Cornell,Brown,50,1,1,-2,0,2,-1.755200244,0.285726801
2/5/2016,2,Cornell,Brown,35,5,0,2,23,23.1,2.423929798,23.30671644
2/5/2016,2,Cornell,Brown,30,12,1,-17,14,22,-16.75023523,13.54583229
2/5/2016,2,Cornell,Brown,23,5,1,6,2,6.3,5.828781305,1.614867958
2/5/2016,2,Cornell,Brown,17,10,0,-23,7,24,-22.53234995,7.191253503
2/5/2016,2,Cornell,Brown,13,5,0,8,24,25.3,7.732875461,23.67029341
2/5/2016,2,Cornell,Brown,8,10,0,-22,3,22.2,-21.54697779,2.717792742
2/5/2016,2,Cornell,Brown,2,1,0,20,8,21.5,19.55300139,7.820871461
2/5/2016,1,Dartmouth,Penn,1925,12,1,-1,1,1.4,-0.95414287,0.54019032
2/5/2016,1,Dartmouth,Penn,1849,4,1,2,2,2.8,1.744271849,1.709225935
2/5/2016,1,Dartmouth,Penn,1808,12,1,8,11,13.6,8.422260572,11.28906774
2/5/2016,1,Dartmouth,Penn,1739,4,1,4,0,4,3.695069513,0.197481077
2/5/2016,1,Dartmouth,Penn,1702,4,0,6,2,6.3,5.809480813,2.265476711
2/5/2016,1,Dartmouth,Penn,1657,4,1,-6,10,11.7,-5.541971192,10.19032529
2/5/2016,1,Dartmouth,Penn,1450,12,0,2,22,22.1,1.612107648,22.21683698
2/5/2016,1,Dartmouth,Penn,1411,12,0,-3,4,5,-2.557535567,3.554424004
2/5/2016,1,Dartmouth,Penn,1343,12,0,5,3,5.8,4.940741095,2.513703763
2/5/2016,1,Dartmouth,Penn,1313,14,2,2,0,2,1.925269454,-0.248255011
2/5/2016,1,Dartmouth,Penn,1225,14,1,-2,0,2,-1.848313171,-0.24013482
2/5/2016,1,Dartmouth,Penn,1129,25,0,-8,20,21.5,-7.513124229,20.07510551
2/5/2016,1,Dartmouth,Penn,1014,12,0,22,3,22.2,21.80630081,2.679775713
2/5/2016,1,Dartmouth,Penn,945,12,1,3,0,3,3.43769369,-0.097982516
2/5/2016,1,Dartmouth,Penn,903,22,2,-6,5,7.8,-6.450166291,4.950301134
2/5/2016,1,Dartmouth,Penn,806,22,0,22,2,22.1,21.90307196,1.917171187
2/5/2016,1,Dartmouth,Penn,730,4,1,18,12,21.6,17.89334685,12.16850812
2/5/2016,1,Dartmouth,Penn,715,10,1,2,0,2,1.982489182,-0.294673149
2/5/2016,1,Dartmouth,Penn,634,12,1,-3,0,3,-3.382739546,-0.399895343
2/5/2016,1,Dartmouth,Penn,503,22,0,4,3,5,3.7722873,2.582846013
2/5/2016,1,Dartmouth,Penn,415,10,1,14,18,22.8,13.98374115,18.47886343
2/5/2016,1,Dartmouth,Penn,344,12,0,18,9,20.1,18.16356367,9.233664026
2/5/2016,1,Dartmouth,Penn,315,12,0,1,4,4.1,1.169388241,4.201584131
2/5/2016,1,Dartmouth,Penn,300,0,0,-2,9,9.2,-1.879429617,9.169597529
2/5/2016,1,Dartmouth,Penn,245,4,0,4,1,4.1,4.290009685,1.458004714
2/5/2016,1,Dartmouth,Penn,154,12,0,0,6,6,-0.032871695,6.023838425
2/5/2016,1,Dartmouth,Penn,139,12,1,2,0,2,1.59699381,-0.029732771
2/5/2016,1,Dartmouth,Penn,100,12,0,3,0,3,2.923070186,0.024118622
2/5/2016,1,Dartmouth,Penn,51,10,1,0,23,23,-0.363307475,22.98395997
2/5/2016,2,Dartmouth,Penn,1942,3,0,3,0,3,2.618056357,-0.080916602
2/5/2016,2,Dartmouth,Penn,1858,3,0,-3,20,21.2,-2.979988119,19.7037583
2/5/2016,2,Dartmouth,Penn,1851,4,1,2,0,2,2.272470739,-0.057287085
2/5/2016,2,Dartmouth,Penn,1820,3,0,1,3,3.2,1.44636258,3.424768563
2/5/2016,2,Dartmouth,Penn,1816,12,2,4,1,4.1,3.564615824,0.901049251
2/5/2016,2,Dartmouth,Penn,1744,12,1,-19,10,21.5,-19.4190651,9.925974686
2/5/2016,2,Dartmouth,Penn,1633,3,1,2,0,2,1.788376564,0.088988138
2/5/2016,2,Dartmouth,Penn,1555,22,1,-18,13,22.2,-18.27348535,12.94442837
2/5/2016,2,Dartmouth,Penn,1533,4,1,-2,0,2,-2.327503791,0.032413316
2/5/2016,2,Dartmouth,Penn,1444,12,0,-1,4,4.1,-0.924786589,4.380645619
2/5/2016,2,Dartmouth,Penn,1335,22,0,10,19,21.5,10.12529068,18.9213674
2/5/2016,2,Dartmouth,Penn,1325,3,0,-2,0,2,-2.183657515,0.032000227
2/5/2016,2,Dartmouth,Penn,1253,12,1,-6,3,6.7,-5.714507339,2.923397356
2/5/2016,2,Dartmouth,Penn,1220,22,0,22,0,22,21.74867731,-0.154990049
2/5/2016,2,Dartmouth,Penn,1130,12,0,15,18,23.4,15.04116072,18.32762556
2/5/2016,2,Dartmouth,Penn,1055,20,0,16,16,22.6,16.13532646,16.43712718
2/5/2016,2,Dartmouth,Penn,1013,12,1,-7,2,7.3,-6.931829831,2.386869457
2/5/2016,2,Dartmouth,Penn,913,12,1,18,9,21,18.0716611,8.583226335
2/5/2016,2,Dartmouth,Penn,842,3,2,4,0,4,4.426464101,0.291465036
2/5/2016,2,Dartmouth,Penn,802,22,0,3,1,3.2,2.9508643,1.349147696
2/5/2016,2,Dartmouth,Penn,733,22,0,-10,17,19.7,-10.42673843,16.84503192
2/5/2016,2,Dartmouth,Penn,730,12,0,4,1,4.1,3.745783678,1.440439389
2/5/2016,2,Dartmouth,Penn,606,3,1,9,19,21,9.292211897,18.78450551
2/5/2016,2,Dartmouth,Penn,515,4,1,20,13,23.9,20.33339816,12.74020056
2/5/2016,2,Dartmouth,Penn,343,4,0,-11,10,14.9,-11.4040173,10.21961736
2/5/2016,2,Dartmouth,Penn,225,3,0,2,20,20.1,2.258717615,19.69817136
2/5/2016,2,Dartmouth,Penn,36,3,0,-19,11,22,-18.59248304,10.89235223
2/5/2016,2,Dartmouth,Penn,28,4,0,3,23,23.2,3.450006221,22.95085802
2/5/2016,2,Dartmouth,Penn,2,12,1,11,19,22,11.00667846,18.87114818
2/5/2016,1,Harvard,Princeton,1915,25,1,3,5,5.8,3.347874895,5.225967008
2/5/2016,1,Harvard,Princeton,1654,33,1,-2,0,2,-1.647190411,0.075481489
2/5/2016,1,Harvard,Princeton,1630,35,0,-3,2,3.6,-3.489980938,2.004653473
2/5/2016,1,Harvard,Princeton,1630,35,0,-6,4,7.2,-5.899768628,4.357058766
2/5/2016,1,Harvard,Princeton,1552,3,0,-2,0,2,-2.038767762,0.424139819
2/5/2016,1,Harvard,Princeton,1515,35,0,16,12,20,15.51705249,11.55401043
2/5/2016,1,Harvard,Princeton,1510,23,0,-2,1,2.2,-1.979440893,0.52259889
